      20     292     200
       1       8       3     173    2077       1      45
       1      13       6     290    1144       1      60
       1       4       7     192    2950       1      61
       1       7       6     386     903       1      84
       1      16       7     366     933       1      99
       1      15       9     361    1626       1     129
       1      17       3     532    2167       1     134
       1       9       3     577    2739       1     140
       1       2       3     191    2167       1     179
       1      11       7     487    1927       1     180
       1      18       6     421    1204       1     192
       1      12       9     343    2829       1     197
       1      10       5     513    1656       1     212
       1      20       9     397    2167       1     221
       1       5       1     312     602       1     249
       1      19       3     223     452       1     275
       1      14       7     174    1295       1     279
       2       4       5     568    2829       1      11
       2       5       5     420    1626       1      19
       2      11       3     434    1565       1      46
       2       1       5     470    2589       1      78
       2      16       5     573    2047       1      90
       2       6       3     298    2558       1     118
       2      14       3     558     452       1     146
       2       7       7     168    2348       1     158
       2      10       7     565    1355       1     173
       2      15       4     272    1776       1     188
       2       9       2     398    1565       1     196
       2      13       4     383    1295       1     203
       2      12       2     472    2498       1     239
       2       8       7     202    2348       1     273
       2      17       2     273    1686       1     281
       3       8       2     266     482       1       2
       3      13       5     135    1896       1      14
       3      15       4     307     362       1      43
       3       7       2     481    1295       1      79
       3      17       1     573     512       1     102
       3       6       3     291    2528       1     108
       3      10       3     566    2558       1     113
       3      18       3     266    1475       1     145
       3       9       7     170     301       1     156
       3       1       3     527    1445       1     160
       3       5       5     162    1445       1     166
       3      20       5     124    2829       1     171
       3       2       2     180    1716       1     184
       3      12       5     469    1475       1     195
       3      19       7     145    2378       1     231
       3       4       9     487     783       1     257
       3      14       9     507    1927       1     276
       4       5       1     607    2528       1      28
       4      12       1     483    1896       1      76
       4      17       7     219     542       1      85
       4      15       4     414    2107       1      96
       4       7       1     502    1535       1     142
       4       8       8     252    1114       1     144
       4      19       9     211    2920       1     177
       4       6       3     153     663       1     187
       4       1       5     476    2829       1     201
       4      16       8     265    2859       1     209
       4      11       1     203    2679       1     250
       4      18       7     489    1686       1     254
       4       3       5     161    1325       1     259
       4      10       2     271    1836       1     263
       4      14       2     450    2288       1     269
       5      15       4     179    1776       1      67
       5      12       1     261    1325       1      80
       5      14       4     518    2077       1      95
       5      16       2     432    2498       1     116
       5      10       5     312    1776       1     117
       5      19       2     381    2348       1     119
       5       4       2     243    2017       1     120
       5      20       2     477    2498       1     164
       5       6       6     190    2047       1     167
       5      13       9     257    2378       1     200
       5       1       5     555    2017       1     217
       5       2       3     346    1445       1     245
       5       3       2     526    2619       1     255
       5       9       1     208    1204       1     261
       6      15       4     318    2799       1      15
       6       5       4     436    1144       1      31
       6       4       5     219    2107       1      48
       6       7       8     137    1385       1      53
       6      11       1     392     542       1      68
       6      14       8     450    2679       1      83
       6       1       1     573    1415       1     104
       6      17       2     357    1355       1     122
       6       2       4     597     843       1     128
       6       3       9     427    2769       1     216
       6      12       6     392    2348       1     226
       6      20       2     577     362       1     233
       6      18       2     205    2077       1     258
       6      13       7     387    2227       1     260
       6      16       2     228     332       1     277
       6      10       1     361    2890       1     287
       7      20       4     125    1836       1      17
       7       4       5     133    2288       1      33
       7      19       3     488    2589       1      37
       7       3       1     232    2739       1      65
       7      15       6     355    1385       1     127
       7      16       5     527    2227       1     137
       7      10       3     351     873       1     148
       7       6       6     326    2589       1     234
       7       8       4     423    2318       1     244
       7       2       6     593    2589       1     288
       8       9       8     552     542       1       4
       8      10       5     608    2920       1      26
       8       3       7     139    2348       1      47
       8      11       2     591     482       1      63
       8       1       2     497     723       1      86
       8       2       4     136    2829       1     139
       8      20       7     250    2167       1     154
       8      19       9     531    1385       1     159
       8       4       6     301    1114       1     170
       8      15       2     487    2378       1     183
       8      18       3     547     693       1     210
       8      14       3     520    1957       1     251
       8      12       3     548     723       1     262
       9      14       1     436    2799       1      35
       9       7       8     265    1866       1      39
       9      19       9     318    1475       1      44
       9      13       5     442    1084       1      98
       9      11       3     427    1355       1     141
       9      20       4     472     873       1     186
       9       1       3     608    2438       1     205
       9      10       2     541    1626       1     227
       9       8       3     388    1054       1     229
       9      12       2     599    2318       1     230
       9       4       8     221    2438       1     247
       9      15       6     518    1746       1     256
       9       5       3     371    2980       1     280
       9       3       8     280    1776       1     284
       9      17       2     378    1896       1     286
      10       9       2     125     301       1       1
      10      12       5     463     723       1      34
      10       2       9     157     663       1      36
      10       5       3     350     843       1      40
      10      16       2     508    2709       1      41
      10      18       2     529    2709       1      59
      10      19       1     207    2378       1     105
      10       8       9     290     301       1     107
      10       3       2     595     903       1     115
      10      15       1     290     933       1     223
      10       4       3     461    2408       1     264
      10      14       4     268    2258       1     265
      10       7       9     419     482       1     278
      11      12       4     167     482       1      70
      11       6       2     432    1415       1     103
      11      16       7     571     452       1     106
      11       8       3     410    1896       1     130
      11       3       7     219    1114       1     168
      11      17       4     249    2047       1     190
      11      20       1     147    2348       1     202
      11       2       5     349    1656       1     213
      11       9       9     354    1264       1     214
      11      13       9     420    2107       1     237
      11       5       6     152    1234       1     243
      12      13       7     260    2950       1      16
      12      11       2     527    1806       1      23
      12      14       8     500     392       1      24
      12      19       3     540    2468       1      30
      12       4       3     162    1415       1      38
      12      20       5     327     964       1      57
      12      17       7     598    2318       1      69
      12      16       4     240    2950       1      72
      12       8       2     430    2197       1      81
      12      10       9     472    2920       1     136
      12      18       9     310     332       1     153
      12      15       1     557    1264       1     155
      12       5       1     492     843       1     198
      12       1       2     431     843       1     219
      12       2       5     553    2017       1     232
      12       3       6     590    2890       1     240
      12       7       8     222     512       1     283
      12       6       8     307    1746       1     290
      12       9       2     243    1325       1     291
      13      17       8     190    2528       1      12
      13       3       4     318    2167       1      54
      13      14       7     492     301       1      74
      13      12       9     247    1565       1      82
      13      19       7     217    1896       1      89
      13       7       1     128    2649       1      91
      13       9       8     249    2408       1      97
      13      18       1     394     783       1     109
      13      10       1     543    2348       1     110
      13       5       4     544    2679       1     132
      13      16       7     312    1716       1     172
      13       2       3     151    1234       1     175
      13       8       6     412    1445       1     191
      13      20       7     216    2799       1     218
      13       4       2     393    1234       1     224
      13       6       9     151    2498       1     236
      14       9       6     437    1656       1       8
      14       3       1     247    1505       1       9
      14      11       2     608    1204       1      13
      14       1       3     432    2799       1      32
      14       7       1     239    2077       1      58
      14      17       7     211     994       1     131
      14      10       9     150    1565       1     143
      14       6       9     580     572       1     151
      14       8       2     345    1716       1     157
      14      16       5     126    2769       1     176
      14      18       8     425     813       1     206
      14      20       6     508    1385       1     220
      14      13       6     555     964       1     225
      14      15       4     530    2619       1     289
      15       2       9     566    1144       1       5
      15      20       7     566     933       1      18
      15      11       9     455    2318       1      21
      15       3       6     414    1776       1      75
