      30     516     100
       1      10      12     279    1202       1      12
       1       9      14     146    1057       1      15
       1      23       8     250    1078       1      34
       1      28       5     279    1741       1      44
       1      20       9     187    2010       1      97
       1      14      19     147    1596       1     197
       1       2       2     339    1244       1     214
       1      11       4     179    1928       1     220
       1      25       8     171    1264       1     252
       1      15       9     155    1368       1     276
       1      18       9     153     415       1     281
       1      21      17     210     954       1     290
       1       7       3      94    1140       1     309
       1       5      16     116    1575       1     316
       1       3       5      95     871       1     360
       1      17      16     137     394       1     367
       1      30       2     356    1472       1     402
       1      27      16     176     933       1     405
       1       4      16     175     270       1     420
       1      26      13     273    1119       1     492
       2      15       4     171     291       1      22
       2      17      17     128    1679       1      64
       2      18       8     321    2052       1      67
       2       1      14     325     912       1      77
       2       4      15     186     912       1     130
       2      13       9     304    1182       1     194
       2      29      15     194    1637       1     245
       2       8       4     346    1410       1     248
       2      10      18     254    1741       1     275
       2       3      17     220     871       1     291
       2       5      17     220    1865       1     336
       2      12       6     115    1679       1     348
       2      23      17     182     249       1     353
       2      25       8     347    1948       1     361
       2      16      10     347    1534       1     363
       2      30      17     179    1492       1     368
       2      11       4     151     788       1     370
       2      19      13      94     581       1     449
       2      20       8     287    1472       1     456
       2      27       9     321    1430       1     508
       3       6      11     116     726       1      75
       3      12      14      80    1741       1     208
       3       1       4     315    1119       1     228
       3       2       3     100    1451       1     284
       3      23      16     312     995       1     314
       3      21      11     248    1140       1     327
       3      13       5     196    1658       1     342
       3      30       3     219     498       1     364
       3      16      15     116    1700       1     381
       3      19      12     347     498       1     435
       3      22       2     320    2031       1     468
       4      25      18     154     332       1      25
       4      23       2     224    1492       1      57
       4      22      11     148     871       1      93
       4       9      19     171    1948       1     108
       4      14       4     336     746       1     132
       4       3      16     364     933       1     148
       4       2       6     353    1119       1     178
       4       8       2     166     974       1     260
       4      13       6     300     601       1     274
       4      10       9     345     829       1     385
       4      28       5     325    1617       1     403
       4      16      16     267    1244       1     410
       4      20      17     320     394       1     415
       4      12      17     203     311       1     421
       4      18      13      77    2010       1     439
       4      26       2     363     601       1     458
       4      30       8     260    1990       1     472
       4       5       6     228     560       1     474
       4       1       3     180    1865       1     483
       4      27       2     338    1803       1     484
       5       2       2     124    1803       1      19
       5       6      16     302     622       1      29
       5      17       9     337     477       1      65
       5      18       4     121    1596       1      80
       5       8      15     210    1078       1      83
       5      10       4     238    1389       1      89
       5      25      14     110    1617       1      94
       5       4       6     187     933       1     117
       5      23       9     283     809       1     141
       5      11       7     354     767       1     172
       5      16       4     112    1513       1     213
       5      28       2     366     291       1     217
       5      21      13     328     353       1     219
       5      20      12     350    2010       1     241
       5      26       5      97    1803       1     267
       5       1       5     330    1140       1     414
       5       3       2     124     270       1     453
       5      12      16     301    1119       1     488
       5      19      10     294    1845       1     503
       6       2       5     226     519       1       7
       6      20       5     276    1762       1      13
       6      21       9     223    1430       1      33
       6      25       5     182    1119       1      78
       6      12      13      80    1223       1     118
       6      14      14     292     954       1     160
       6      28      10     317     850       1     185
       6      19      17     177    1451       1     272
       6      13       2     276     519       1     297
       6      10       2     349    1783       1     340
       6       7      12     340     954       1     426
       6      17      14      77    1119       1     432
       6      30      11     276    1347       1     443
       6       4      11     196     622       1     502
       6      11       7     273    1596       1     507
       7      10      16     151     746       1     166
       7       4      14     100    1534       1     177
       7      30       4     356     311       1     216
       7      16      11      85    1700       1     235
       7      13      19     214     912       1     250
       7      29      19     221    1347       1     255
       7      21       8     255    1202       1     279
       7      24      17     184     415       1     305
       7      20       7     130     974       1     380
       7      22       2      91     684       1     390
       7      11      11      78     788       1     392
       7      23      10     272    1845       1     395
       7      27      17     144     809       1     396
       7      28       4     313     415       1     412
       7       2       3     328     311       1     419
       7       1       6     364    1223       1     496
       7       9      14     337    1119       1     500
       8      21       5     325    1016       1       1
       8      23      16     162    1037       1      14
       8       4      15     242     353       1      58
       8       6      10     174    1099       1     115
       8      15      11     289    1244       1     119
       8      22      14     135    1617       1     124
       8      14      17     206    1596       1     156
       8       7      14      76     208       1     161
       8      19      17     254    1492       1     169
       8      11      14     272    1119       1     175
       8      12       5     307    1637       1     179
       8      26       4      97     974       1     192
       8      29      13     236     228       1     246
       8      18      16     358     601       1     286
